File Name,Record Number,NARA Release Date,Formerly Withheld,Agency,Document Date,Document Type,File Number,To Name,From Name,Title,Number of Pages,Originator,Record Series,Review Date,Comments,Pages Released,URL
2018/104-10331-10374.pdf,104-10331-10374,04/26/2018,Redact,CIA,8/3/95,PAPER-TEXTUAL DOCUMENT,PROJFILES-CORRESPONDENCE,PAULA A. SWEENEY,ROBERT EATINGER,NOTE: JFK BOARD'S SECOND LETTER TO THE DCI,2,CIA,JFK,3/12/18,JFK-M-16 : F13 : 2000.03.01.11:07:05:450035 :,2,https://www.archives.gov/files/research/jfk/releases/2018/104-10331-10374.pdf
2018/104-10331-10375.pdf,104-10331-10375,04/26/2018,Redact,CIA,8/7/95,PAPER-TEXTUAL DOCUMENT,PROJFILES-CORRESPONDENCE,,,"NOTES: MEETING WITH ARRB STAFF 4 AUGUST, 1995",1,CIA,JFK,3/12/18,JFK-M-16 : F13 : 2000.03.01.11:10:28:873035 :,1,https://www.archives.gov/files/research/jfk/releases/2018/104-10331-10375.pdf
2018/104-10331-10376.pdf,104-10331-10376,04/26/2018,Redact,CIA,9/12/95,PAPER-TEXTUAL DOCUMENT,PROJFILES-CORRESPONDENCE,,,"NOTES FROM MEETING W/ARRB STAFF SEPT. 11, 1995",1,CIA,JFK,3/12/18,JFK-M-16 : F13 : 2000.03.01.11:18:47:233035 :,1,https://www.archives.gov/files/research/jfk/releases/2018/104-10331-10376.pdf
2018/104-10331-10377.pdf,104-10331-10377,04/26/2018,Redact,CIA,1/11/96,PAPER-TEXTUAL DOCUMENT,PROJFILES-CORRESPONDENCE,C/HRG,BARRY,"NOTE: MEETING WITH ARRB STAFF, 5 JANUARY 1996",1,CIA,JFK,3/12/18,JFK-M-16 : F13 : 2000.03.01.11:21:29:030035 :,1,https://www.archives.gov/files/research/jfk/releases/2018/104-10331-10377.pdf
2018/104-10331-10379.pdf,104-10331-10379,04/26/2018,Redact,CIA,2/1/96,PAPER-TEXTUAL DOCUMENT,PROJFILES-CORRESPONDENCE,FRED WICKHAM,WITHHELD,NOTE: JFK - RELEASE BY NATIONAL ARCHIVES,1,CIA,JFK,3/12/18,JFK-M-16 : F5 : 2000.03.01.11:31:47:967035 :,1,https://www.archives.gov/files/research/jfk/releases/2018/104-10331-10379.pdf
2018/104-10331-10383.pdf,104-10331-10383,04/26/2018,Redact,CIA,09/24/1998,PAPER-TEXTUAL DOCUMENT,JFK-PROJFILES-CORRESPOND,,,"MEMO: NOTES ON BOARD ACTIONS AT THE ARRB MEETING OF SEPTEMBER 23, 1998",1,CIA,JFK,3/12/18,JFK-M-16 : F7 : 2000.03.08.15:50:58:687031 :,1,https://www.archives.gov/files/research/jfk/releases/2018/104-10331-10383.pdf
2018/104-10332-10000.pdf,104-10332-10000,04/26/2018,Redact,CIA,04/13/1998,PAPER-TEXTUAL DOCUMENT,PROJFILES-DECLASS STDS,,,ARRB-CIA ISSUES: ALIAS DOCUMENTATION,13,CIA,JFK,3/12/18,JFK-M-17 : F1 : 2000.02.10.14:06:01:780044 : UNIT INDEX,13,https://www.archives.gov/files/research/jfk/releases/2018/104-10332-10000.pdf
2018/104-10332-10001.pdf,104-10332-10001,04/26/2018,Redact,CIA,5/8/97,PAPER-TEXTUAL DOCUMENT,PROJFILES-DECLASS STDS,Withheld,Barry Harrelson,ARRB-CIA ISSUES: ALVARADO POLYGRAPH,5,CIA,JFK,3/12/18,JFK-M-17 : F2 : 2000.02.10.14:26:14:107044 : UNIT INDEX,5,https://www.archives.gov/files/research/jfk/releases/2018/104-10332-10001.pdf
2018/104-10332-10002.pdf,104-10332-10002,04/26/2018,Redact,CIA,06/25/1993,PAPER-TEXTUAL DOCUMENT,PROJFILES-DECLASS STDS,"Chief, Historical Review Group","John Berg, Special Asst. to the ADD",ARRB-CIA ISSUES: CRYPTONYMS,25,CIA,JFK,3/12/18,JFK-M-17 : F3 : 2000.02.10.14:31:36:123044 : UNIT INDEX,25,https://www.archives.gov/files/research/jfk/releases/2018/104-10332-10002.pdf
2018/104-10332-10003.pdf,104-10332-10003,04/26/2018,Redact,CIA,9/8/93,PAPER-TEXTUAL DOCUMENT,PROJFILES-DECLASS STDS,,,ARRB-CIA ISSUES: DCI MEETING MINUTES,1,CIA,JFK,3/12/18,JFK-M-17 : F4 : 2000.02.10.14:40:09:840044 : UNIT INDEX,1,https://www.archives.gov/files/research/jfk/releases/2018/104-10332-10003.pdf
2018/104-10332-10004.pdf,104-10332-10004,04/26/2018,Redact,CIA,4/8/96,PAPER-TEXTUAL DOCUMENT,PROJFILES-DECLASS STDS,,,ARRB-CIA ISSUES: MARK LANE,9,CIA,JFK,3/12/18,JFK-M-17 : F5 : 2000.02.10.14:50:06:310044 : UNIT INDEX,9,https://www.archives.gov/files/research/jfk/releases/2018/104-10332-10004.pdf
2018/104-10332-10005.pdf,104-10332-10005,04/26/2018,Redact,CIA,12/1/95,PAPER-TEXTUAL DOCUMENT,PROJFILES-DECLASS STDS,,,ARRB-CIA ISSUES: GEN. FABIAN ESCALANTE FONT,22,CIA,JFK,3/12/18,JFK-M-17 : F6 : 2000.02.10.14:54:17:000044 : UNIT INDEX,22,https://www.archives.gov/files/research/jfk/releases/2018/104-10332-10005.pdf
2018/104-10332-10006.pdf,104-10332-10006,04/26/2018,Redact,CIA,1/7/94,PAPER-TEXTUAL DOCUMENT,PROJFILES-DECLASS STDS,,,ARRB-CIA ISSUES:,24,CIA,JFK,3/12/18,JFK-M-17 : F7 : 2000.02.14.15:02:08:997044 : DOCUMENTS TOTALING 47 PAGES ARE POSTPONED IN FULL,24,https://www.archives.gov/files/research/jfk/releases/2018/104-10332-10006.pdf
2018/104-10332-10012.pdf,104-10332-10012,04/26/2018,Redact,CIA,4/3/98,PAPER-TEXTUAL DOCUMENT,PROJFILES-DECLASS STDS,,,ARRB-CIA ISSUES: OSWALD SECURITY FILE,11,CIA,JFK,3/12/18,JFK-M-17 : F12 : 2000.02.15.08:12:24:090044 : UNIT INDEX,11,https://www.archives.gov/files/research/jfk/releases/2018/104-10332-10012.pdf
2018/104-10332-10013.pdf,104-10332-10013,04/26/2018,Redact,CIA,06/22/1993,PAPER-TEXTUAL DOCUMENT,PROJFILES-DECLASS STDS,,,ARRB-CIA ISSUES: WILLIAM PAWLEY,28,CIA,JFK,3/12/18,JFK-M-17 : F16 : 2000.02.15.08:22:38:293054 : UNIT INDEX,28,https://www.archives.gov/files/research/jfk/releases/2018/104-10332-10013.pdf
2018/104-10332-10014.pdf,104-10332-10014,04/26/2018,Redact,CIA,09/27/1996,PAPER-TEXTUAL DOCUMENT,PROJFILES-DECLASS STDS,NONE,WITHHELD,ARRB-CIA ISSUES: JOHN SCELSO,56,CIA,JFK,3/12/18,JFK-M-17 : F17 : 2000.02.15.08:46:36:437054 :,56,https://www.archives.gov/files/research/jfk/releases/2018/104-10332-10014.pdf
2018/104-10332-10015.pdf,104-10332-10015,04/26/2018,Redact,CIA,1/12/94,PAPER-TEXTUAL DOCUMENT,PROJFILES-DECLASS STDS,,,ARRB-CIA ISSUES: WINSTON SCOTT,20,CIA,JFK,3/12/18,JFK-M-17 : F18 : 2000.02.15.08:57:54:543054 :,20,https://www.archives.gov/files/research/jfk/releases/2018/104-10332-10015.pdf
2018/104-10332-10016.pdf,104-10332-10016,04/26/2018,Redact,CIA,12/13/1996,PAPER-TEXTUAL DOCUMENT,PROJFILES-DECLASS STDS,NONE,WITHHELD,ARRB-CIA ISSUES: SOURCES,15,CIA,JFK,3/12/18,JFK-M-17 : F19 : 2000.02.15.09:14:26:327054 :,15,https://www.archives.gov/files/research/jfk/releases/2018/104-10332-10016.pdf
2018/104-10332-10018.pdf,104-10332-10018,04/26/2018,Redact,CIA,12/3/93,PAPER-TEXTUAL DOCUMENT,PROJFILES-DECLASS STDS,,,ARRB-CIA ISSUES: OSWALD DEBRIEFING ISSUE (NEWMAN REQUEST),8,CIA,JFK,3/12/18,JFK-M-17 : F14 : 2000.02.15.09:27:06:687044 : UNIT INDEX,8,https://www.archives.gov/files/research/jfk/releases/2018/104-10332-10018.pdf
2018/104-10332-10020.pdf,104-10332-10020,04/26/2018,Redact,,07/14/1995,PAPER-TEXTUAL DOCUMENT,PROJFILES-DECLASS STDS,NONE,WITHHELD,ARRB-CIA ISSUES: STATIONS,17,CIA,,3/12/18,JFK-M-17 : F21 : 2000.02.15.09:43:22:483044 : .,,https://www.archives.gov/files/research/jfk/releases/2018/104-10332-10020.pdf
2018/104-10332-10022.pdf,104-10332-10022,04/26/2018,Redact,CIA,11/27/1996,PAPER-TEXTUAL DOCUMENT,PROJFILES-DECLASS STDS,,,"ARRB-CIA ISSUES: COMPLIANCE WITH JFK ACT, MISCELLANEOUS",95,CIA,JFK,3/12/18,JFK-M-17 : F23 : 2000.02.22.09:39:37:780044 : UNIT INDEX,95,https://www.archives.gov/files/research/jfk/releases/2018/104-10332-10022.pdf
2018/104-10332-10023.pdf,104-10332-10023,04/26/2018,Redact,CIA,09/16/1998,PAPER-TEXTUAL DOCUMENT,PROJFILES-DECLASS STDS,,,ARRB-CIA ISSUES: COMPLIANCE WITH JFK ACT-PERSONAL DECLARATIONS,220,CIA,JFK,3/12/18,JFK-M-17 : F24 : 2000.02.22.09:53:49:310044 : UNIT INDEX,220,https://www.archives.gov/files/research/jfk/releases/2018/104-10332-10023.pdf
2018/104-10333-10001.pdf,104-10333-10001,04/26/2018,Redact,CIA,2/1/94,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB MATTERS,,,(EST PUB DATE) ARRB-BOARD/SPECIFIC INFORMATION,169,ARRB,JFK,3/12/18,JFK-M-18 : F2 : 2000.02.15.11:24:03:513044 : UNIT INDEX,169,https://www.archives.gov/files/research/jfk/releases/2018/104-10333-10001.pdf
2018/104-10333-10002.pdf,104-10333-10002,04/26/2018,Redact,CIA,03/17/1997,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB MATTERS,,,ARRB-DA BRIEFING,25,CIA,JFK,3/12/18,JFK-M-18 : F3 : 2000.02.15.11:27:04:513044 :,25,https://www.archives.gov/files/research/jfk/releases/2018/104-10333-10002.pdf
2018/104-10333-10003.pdf,104-10333-10003,04/26/2018,Redact,CIA,03/19/1997,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB MATTERS,,,ARRB-DCI BRIEFING,38,CIA,JFK,3/12/18,JFK-M-18 : F4 : 2000.02.15.11:30:55:200044 :,38,https://www.archives.gov/files/research/jfk/releases/2018/104-10333-10003.pdf
2018/104-10333-10004.pdf,104-10333-10004,04/26/2018,Redact,CIA,10/15/1998,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB MATTERS,,,ARRB-CIA-MEMORANDUM OF UNDERSTANDING,25,CIA,JFK,3/12/18,JFK-M-18 : F8 : 2000.02.15.13:38:21:873044 : UNIT INDEX Many attachments to this one doc. Some attachments are redacted.,25,https://www.archives.gov/files/research/jfk/releases/2018/104-10333-10004.pdf
2018/104-10333-10006.pdf,104-10333-10006,04/26/2018,Redact,CIA,4/1/97,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB MATTERS,BARRY HARRELSON,MICHELLE COMBS,ARRB - DO FOLLOW-UP BRIEFING,34,CIA,JFK,3/12/18,JFK-M-18 : F5 : 2000.02.16.16:17:50:390044 : UNIT INDEX,34,https://www.archives.gov/files/research/jfk/releases/2018/104-10333-10006.pdf
2018/104-10333-10007.pdf,104-10333-10007,04/26/2018,Redact,CIA,4/1/97,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB MATTERS,BARRY HARRELSON,MICHELLE COMBS,ARRB - DST BRIEFING,6,CIA,JFK,3/12/18,JFK-M-18 : F6 : 2000.02.16.16:21:39:187044 : UNIT INDEX,6,https://www.archives.gov/files/research/jfk/releases/2018/104-10333-10007.pdf
2018/104-10333-10008.pdf,104-10333-10008,04/26/2018,Redact,CIA,12/7/94,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB MATTERS,J. BARRY HARRELSON @DA,JOHN F. PEREIRA,ARRB-BRIEFINGS BY CIA,59,CIA,JFK,3/12/18,JFK-M-18 : F9 : 2000.02.17.08:14:02:873044 : UNIT INDEX:,59,https://www.archives.gov/files/research/jfk/releases/2018/104-10333-10008.pdf
2018/104-10333-10009.pdf,104-10333-10009,04/26/2018,Redact,CIA,10/18/1995,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB MATTERS,THE RECORD,JOHN PEREIRA,ARRB-INTERVIEWS,28,CIA,JFK,3/12/18,JFK-M-18 : F10 : 2000.02.17.08:25:19:293044 : UNIT INDEX,28,https://www.archives.gov/files/research/jfk/releases/2018/104-10333-10009.pdf
2018/104-10333-10010.pdf,104-10333-10010,04/26/2018,Redact,CIA,3/3/93,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB MATTERS,,,ARRB - JFK ACT,265,CIA,JFK,3/12/18,JFK-M-18 : F11 : 2000.02.17.08:36:16:543044 : UNIT INDEX,265,https://www.archives.gov/files/research/jfk/releases/2018/104-10333-10010.pdf
2018/104-10333-10011.pdf,104-10333-10011,04/26/2018,Redact,CIA,09/19/1994,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB MATTERS,,,ARRB - PROPOSED REGULATION (DEFINITION OF ASSASSINATION RECORD),65,CIA,JFK,3/12/18,JFK-M-18 : F12 : 2000.02.17.08:40:16:700044 : UNIT INDEX One doc with several attachments.,65,https://www.archives.gov/files/research/jfk/releases/2018/104-10333-10011.pdf
2018/104-10333-10012.pdf,104-10333-10012,04/26/2018,Redact,CIA,6/4/96,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB MATTERS,,,ARRB - TESTIMONY BEFORE,54,CIA,JFK,3/12/18,JFK-M-18 : F13 : 2000.02.17.08:43:39:857044 : UNIT INDEX,54,https://www.archives.gov/files/research/jfk/releases/2018/104-10333-10012.pdf
2018/104-10333-10013.pdf,104-10333-10013,04/26/2018,Redact,CIA,5/11/94,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB MATTERS,NONE,WITHHELD,ARRB - SECURITY CLEARANCES AND SECRECY AGREEMENTS,34,CIA,JFK,3/12/18,JFK-M-18 : F14 : 2000.02.17.08:46:55:543044 : UNIT INDEX.,34,https://www.archives.gov/files/research/jfk/releases/2018/104-10333-10013.pdf
2018/104-10333-10014.pdf,104-10333-10014,04/26/2018,Redact,,6/9/97,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB MATTERS,,,THE CALIFANO PAPERS: JOINT DECLASSIFICATION REVIEW OF SELECTED JCS PAPERS RE US POLICY TOWARD CUBA,199,CIA,,3/12/18,JFK-M-18 : F15 : 2000.02.18.09:32:01:250035 : UNIT INDEX,,https://www.archives.gov/files/research/jfk/releases/2018/104-10333-10014.pdf
2018/104-10333-10015.pdf,104-10333-10015,04/26/2018,Redact,CIA,02/24/1997,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB MATTERS,MULTIPLE ADDRESSEES,"HARRELSON. CSI/HRG, JFK PROJECT",MEMO: RECORDS BRIEFING FOR ARRB STAFF,1,CIA,JFK,3/12/18,JFK-M-18 : F7 : 2000.02.23.09:15:43:543044 :,1,https://www.archives.gov/files/research/jfk/releases/2018/104-10333-10015.pdf
2018/104-10333-10016.pdf,104-10333-10016,04/26/2018,Redact,CIA,02/26/1997,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB MATTERS,J. BARRY HARRELSON,J. BARRY HARRELSON,MEMO: DATES FOR RECORDS BRIEFING FOR ARRB STAFF,1,CIA,JFK,3/12/18,JFK-M-18 : F7 : 2000.02.23.10:06:08:170044 :,1,https://www.archives.gov/files/research/jfk/releases/2018/104-10333-10016.pdf
2018/104-10333-10017.pdf,104-10333-10017,04/26/2018,Redact,CIA,2/7/97,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB MATTERS,,,DRAFT WORKING PAPER: TALKING POINTS FOR FILES BRIEFING/ARRB,2,CIA,JFK,3/12/18,JFK-M-18 : F7 : 2000.02.23.10:11:57:250044 :,2,https://www.archives.gov/files/research/jfk/releases/2018/104-10333-10017.pdf
2018/104-10335-10001.pdf,104-10335-10001,04/26/2018,Redact,CIA,05/30/1995,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB REQUESTS,,,ARRB REQUEST - CIA-2: BACKGROUND QUESTIONS ON THE COLLECTION,14,ARRB,JFK,3/12/18,JFK-M-19 : F2 : 2000.02.16.08:13:10:560044 : UNIT INDEX,14,https://www.archives.gov/files/research/jfk/releases/2018/104-10335-10001.pdf
2018/104-10335-10002.pdf,104-10335-10002,04/26/2018,Redact,CIA,12/18/1997,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB REQUESTS,,,ARRB REQUEST - CIA-3: NAMES AND CRYPTONYMS,5,ARRB,JFK,3/12/18,JFK-M-19 : F3 : 2000.02.16.08:24:48:500044 : UNIT INDEX,5,https://www.archives.gov/files/research/jfk/releases/2018/104-10335-10002.pdf
2018/104-10335-10003.pdf,104-10335-10003,04/26/2018,Redact,CIA,06/20/1995,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB REQUESTS,,,"ARRB REQUEST - CIA-4: NAMES, PSEUDONYMS AND CRYPTONYMS",4,ARRB,JFK,3/12/18,JFK-M-19 : F4 : 2000.02.16.08:39:09:560044 : UNIT INDEX,4,https://www.archives.gov/files/research/jfk/releases/2018/104-10335-10003.pdf
2018/104-10335-10006.pdf,104-10335-10006,04/26/2018,Redact,CIA,11/8/95,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB REQUESTS,,,ARRB REQUEST - CIA-7: HISTORIES,31,ARRB,JFK,3/12/18,JFK-M-19 : F7 : 2000.02.16.08:56:46:950044 : UNIT INDEX,31,https://www.archives.gov/files/research/jfk/releases/2018/104-10335-10006.pdf
2018/104-10335-10007.pdf,104-10335-10007,04/26/2018,Redact,CIA,3/1/96,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB REQUESTS,,,ARRB REQUEST - CIA-8: IC STAFF RECORDS,15,ARRB,JFK,3/12/18,JFK-M-19 : F8 : 2000.02.16.09:09:00:700044 : UNIT INDEX.,15,https://www.archives.gov/files/research/jfk/releases/2018/104-10335-10007.pdf
2018/104-10335-10008.pdf,104-10335-10008,04/26/2018,Redact,CIA,3/6/96,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB REQUESTS,,,ARRB REQUEST - CIA-9: IC PUBLICATIONS,39,ARRB,JFK,3/12/18,JFK-M-19 : F9 : 2000.02.16.09:15:45:687044 : UNIT INDEX,39,https://www.archives.gov/files/research/jfk/releases/2018/104-10335-10008.pdf
2018/104-10335-10009.pdf,104-10335-10009,04/26/2018,Redact,CIA,06/17/1996,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB REQUESTS,,,ARRB REQUEST - CIA-1,13,ARRB,JFK,3/12/18,JFK-M-19 : F10 : 2000.02.16.09:26:40:280044 : UNIT INDEX,13,https://www.archives.gov/files/research/jfk/releases/2018/104-10335-10009.pdf
2018/104-10335-10010.pdf,104-10335-10010,04/26/2018,Redact,CIA,08/14/1998,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB REQUESTS,,,ARRB REQUEST - CIA-12: PERSONS ALLEGEDLY CONNECTED WITH JMWAVE,15,ARRB,JFK,3/12/18,JFK-M-19 : F12 : 2000.02.16.09:58:21:607044 :,15,https://www.archives.gov/files/research/jfk/releases/2018/104-10335-10010.pdf
2018/104-10335-10014.pdf,104-10335-10014,04/26/2018,Redact,CIA,01/01/0000,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB REQUESTS,,,ARRB REQUEST - CIA-16: OSWALD PRE-ASSASSINATION FILES,52,ARRB,JFK,3/12/18,JFK-M-19 : F16 : 2000.02.16.10:41:49:700044 : UNIT INDEX,52,https://www.archives.gov/files/research/jfk/releases/2018/104-10335-10014.pdf
2018/104-10335-10015.pdf,104-10335-10015,04/26/2018,Redact,CIA,5/3/96,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB REQUESTS,,,ARRB REQUEST - CIA-11: SYLVIA DURAN MATERIALS,34,ARRB,JFK,3/12/18,JFK-M-19 : F11 : 2000.02.16.10:56:40:123044 : UNIT INDEX,34,https://www.archives.gov/files/research/jfk/releases/2018/104-10335-10015.pdf
2018/104-10335-10016.pdf,104-10335-10016,04/26/2018,Redact,CIA,6/6/95,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB REQUESTS,,,ARRB - REQUESTS STATUS,81,ARRB,JFK,3/12/18,JFK-M-19 : F17 : 2000.02.16.11:00:11:590044 : UNIT INDEX,81,https://www.archives.gov/files/research/jfk/releases/2018/104-10335-10016.pdf
2018/104-10336-10000.pdf,104-10336-10000,04/26/2018,Redact,CIA,12/5/96,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB REQUESTS,CIA/HRG,ARRB,ARRB REQUEST: CIA-IR-1: PERSONNEL ASSIGNED TO POST FROM 1959 TO 1964,9,ARRB,JFK,3/12/18,JFK-M-20 : F1 : 20030731-973857 :,9,https://www.archives.gov/files/research/jfk/releases/2018/104-10336-10000.pdf
2018/104-10336-10002.pdf,104-10336-10002,04/26/2018,Redact,CIA,10/27/1996,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB REQUESTS,CIA/HRG,ARRB,ARRB REQUEST: CIA-IR-3: HTLINGUAL FILE COMPUTER SEARCH,29,ARRB,JFK,3/12/18,JFK-M-20 : F3 : 20030804-974297 :,29,https://www.archives.gov/files/research/jfk/releases/2018/104-10336-10002.pdf
2018/104-10336-10003.pdf,104-10336-10003,04/26/2018,Redact,CIA,12/18/1997,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB REQUESTS,JOHN PEREIRA,BARRY HARRELSON,ARRB REQUEST: CIA-IR-4: DISPOSITION OF ANGLETON FILES,45,ARRB,JFK,3/12/18,JFK-M-20 : F4 : 20030804-974296 :,45,https://www.archives.gov/files/research/jfk/releases/2018/104-10336-10003.pdf
2018/104-10336-10004.pdf,104-10336-10004,04/26/2018,Redact,CIA,9/5/97,PAPER-TEXTUAL DOCUMENT,PROJFILES-ARRB REQUESTS,CIA/HRG,ARRB,ARRB REQUEST: CIA-IR-5: POSSIBLE FOREIGN SOURCE FOR RECORDS ON OSWALD,21,CIA,JFK,3/12/18,JFK-M-20 : F5 : 20031120-1015139 :,21,https://www.archives.gov/files/research/jfk/releases/2018/104-10336-10004.pdf
