"release","filename","url"
"2021","DOCID-32354836.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32354836.pdf"
"2021","DOCID-32354856.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32354856.pdf"
"2021","DOCID-32354900.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32354900.pdf"
"2021","DOCID-32354957.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32354957.pdf"
"2021","DOCID-32355013.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32355013.pdf"
"2021","DOCID-32355060.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32355060.pdf"
"2021","DOCID-32355065.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32355065.pdf"
"2021","DOCID-32355118.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32355118.pdf"
"2021","DOCID-32355464.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32355464.pdf"
"2021","DOCID-32355542.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32355542.pdf"
"2021","DOCID-32355600.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32355600.pdf"
"2021","DOCID-32356018.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32356018.pdf"
"2021","DOCID-32356074.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32356074.pdf"
"2021","DOCID-32356167.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32356167.pdf"
"2021","DOCID-32356515.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32356515.pdf"
"2021","DOCID-32356528.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32356528.pdf"
"2021","DOCID-32397679.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32397679.pdf"
"2021","DOCID-32397694.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32397694.pdf"
"2021","DOCID-32356604.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32356604.pdf"
"2021","DOCID-32356691.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32356691.pdf"
"2021","DOCID-32356694.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32356694.pdf"
"2021","DOCID-32356702.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32356702.pdf"
"2021","DOCID-32356728.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32356728.pdf"
"2021","DOCID-32356729.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32356729.pdf"
"2021","DOCID-32356745.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32356745.pdf"
"2021","DOCID-32356768.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32356768.pdf"
"2021","DOCID-32356789.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32356789.pdf"
"2021","DOCID-32356927.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32356927.pdf"
"2021","DOCID-32356928.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32356928.pdf"
"2021","DOCID-32356933.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32356933.pdf"
"2021","DOCID-32356993.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32356993.pdf"
"2021","DOCID-32357019.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32357019.pdf"
"2021","DOCID-32357059.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32357059.pdf"
"2021","DOCID-32357143.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32357143.pdf"
"2021","DOCID-32357188.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32357188.pdf"
"2021","DOCID-32357196.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32357196.pdf"
"2021","DOCID-32398003.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32398003.pdf"
"2021","DOCID-32398198.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32398198.pdf"
"2021","DOCID-32398222.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32398222.pdf"
"2021","DOCID-32398261.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32398261.pdf"
"2021","DOCID-32398285.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32398285.pdf"
"2021","DOCID-32357449.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32357449.pdf"
"2021","DOCID-32357456.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32357456.pdf"
"2021","DOCID-32357495.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32357495.pdf"
"2021","DOCID-32357553.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32357553.pdf"
"2021","DOCID-32357595.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32357595.pdf"
"2021","DOCID-32357597.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32357597.pdf"
"2021","DOCID-32398430.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32398430.pdf"
"2021","DOCID-32398433.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32398433.pdf"
"2021","DOCID-32357686.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32357686.pdf"
"2021","DOCID-32357848.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32357848.pdf"
"2021","DOCID-32357956.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32357956.pdf"
"2021","DOCID-32357990.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32357990.pdf"
"2021","DOCID-32358060.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32358060.pdf"
"2021","DOCID-32358277.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32358277.pdf"
"2021","DOCID-32358330.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32358330.pdf"
"2021","DOCID-32358505.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32358505.pdf"
"2021","DOCID-32358513.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32358513.pdf"
"2021","DOCID-32358529.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32358529.pdf"
"2021","DOCID-32398946.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32398946.pdf"
"2021","DOCID-32398992.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32398992.pdf"
"2021","DOCID-32398993.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32398993.pdf"
"2021","DOCID-32399006.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32399006.pdf"
"2021","DOCID-32358742.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32358742.pdf"
"2021","DOCID-32358970.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32358970.pdf"
"2021","DOCID-32358999.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32358999.pdf"
"2021","DOCID-32359263.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32359263.pdf"
"2021","DOCID-32359264.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32359264.pdf"
"2021","DOCID-32399340.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32399340.pdf"
"2021","DOCID-32399374.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32399374.pdf"
"2021","DOCID-32399495.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32399495.pdf"
"2021","DOCID-32399544.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32399544.pdf"
"2021","DOCID-32359440.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32359440.pdf"
"2021","DOCID-32359453.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32359453.pdf"
"2021","DOCID-32359471.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32359471.pdf"
"2021","DOCID-32359487.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32359487.pdf"
"2021","DOCID-32359497.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32359497.pdf"
"2021","DOCID-32359513.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32359513.pdf"
"2021","DOCID-32359516.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32359516.pdf"
"2021","DOCID-32359519.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32359519.pdf"
"2021","DOCID-32359555.pdf","https://www.archives.gov/files/research/jfk/releases/2021/DOCID-32359555.pdf"
